pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixciation.started,fixciation_2.started,fixciation_3.started,fixciation_4.started,fixciation.stopped,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,feeback.started,text.started,feeback.stopped,test.started,stimulus.started,stimulus_2.started,stimulus_3.started,stimulus_4.started,stimulus.stopped,key_resp_2.started,test.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,s,3,1,10,1,,,,,33.11571899987757,,33.10297739994712,33.11571899987757,34.116667999885976,34.116667999885976,34.116667999885976,34.116667999885976,35.11607009987347,35.150146999862045,d,0,0.026285700034350157,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,3,2,11,2,,,,,35.16605110000819,,35.15107119991444,35.16605110000819,36.14895109995268,36.14895109995268,36.14895109995268,36.165821000002325,37.16610869998112,39.51679679984227,a,0,2.3418600000441074,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,4,0,12,0,,,,,39.53533109999262,,39.517733099870384,39.53533109999262,40.515940699959174,40.515940699959174,40.515940699959174,40.549514799844474,41.531988899922,41.701170899905264,s,0,0.1607151001226157,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,4,1,13,1,,,,,41.71592999994755,,41.702088499907404,41.71592999994755,42.716904799919575,42.716904799919575,42.716904799919575,42.716904799919575,43.71565010002814,43.88592639984563,d,0,0.15515819983556867,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,4,2,14,2,,,,,43.90127439983189,,43.88703139987774,43.90127439983189,44.89944850001484,44.89944850001484,44.89944850001484,44.91593090002425,45.8991251999978,48.2511147998739,s,0,2.3432905001100153,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,5,0,15,0,,,,,48.26546079991385,,48.25183409987949,48.26546079991385,49.26628099987283,49.26628099987283,49.26628099987283,49.26628099987283,50.26588119985536,51.93436719989404,a,1,1.6535916000138968,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,5,1,16,1,,,,,51.94855750002898,,51.93534879991785,51.94855750002898,52.94869429990649,52.94869429990649,52.94869429990649,52.94869429990649,53.94904570002109,54.001258899923414,s,1,0.04979759990237653,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,5,2,17,2,,,,,54.01528039993718,,54.002898699836805,54.01528039993718,55.01575839985162,55.01575839985162,55.01575839985162,55.01575839985162,56.01535309990868,57.90127349994145,a,0,1.879972100025043,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,6,0,18,0,,,,,57.91826379997656,,57.90249520004727,57.91826379997656,58.91512919985689,58.91512919985689,58.91512919985689,58.9318172999192,59.914939400041476,61.83342759986408,d,0,1.9085958001669496,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,6,1,19,1,,,,,61.849208100000396,,61.83436469989829,61.849208100000396,62.849494099849835,62.849494099849835,62.849494099849835,62.849494099849835,63.84831409994513,63.900218199938536,a,0,0.03491719998419285,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,6,2,20,2,,,,,63.91475660004653,,63.90176499984227,63.91475660004653,64.9153770999983,64.9153770999983,64.9153770999983,64.9153770999983,65.91564979986288,66.10039499984123,s,0,0.1753414999693632,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,7,0,21,0,,,,,66.11615789984353,,66.10125779989175,66.11615789984353,67.11511230003089,67.11511230003089,67.11511230003089,67.11511230003089,68.11469209985808,70.65018099988811,a,1,2.521942999912426,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,7,1,22,1,,,,,70.66462359996513,,70.65127529995516,70.66462359996513,71.66589279985055,71.66589279985055,71.66589279985055,71.66589279985055,72.6647969998885,73.0000793999061,s,1,0.31725089997053146,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,7,2,23,2,,,,,73.01686119986698,,73.00223149987869,73.01686119986698,74.01472679991275,74.01472679991275,74.01472679991275,74.03154399991035,75.01521790004335,77.31621990003623,a,0,2.2907098999712616,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,8,0,24,0,,,,,77.33123959996738,,77.31810619984753,77.33123959996738,78.31556569994427,78.31556569994427,78.31556569994427,78.33277039998211,79.33127049985342,81.01663689990528,d,0,1.6744119001086801,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,8,1,25,1,,,,,81.03144819987938,,81.01762059982866,81.03144819987938,82.03154869982973,82.03154869982973,82.03154869982973,82.03154869982973,83.03159779985435,83.21982149989344,a,0,0.170683000003919,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,8,2,26,2,,,,,83.23091469984502,,83.22189980000257,83.23091469984502,84.23252089996822,84.23252089996822,84.23252089996822,84.23252089996822,85.23149070004001,87.3835583999753,d,1,2.138350599911064,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,9,0,27,0,,,,,87.39764069998637,,87.38583089993335,87.39764069998637,88.39791659987532,88.39791659987532,88.39791659987532,88.39791659987532,89.39768389984965,92.03574239998125,s,0,2.620060599874705,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,9,1,28,1,,,,,92.04794880002737,,92.03766939998604,92.04794880002737,93.04943769983947,93.04943769983947,93.04943769983947,93.04943769983947,94.04770420002751,94.29948289995082,d,0,0.24516390007920563,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,9,2,29,2,,,,,94.31553169991821,,94.30042880005203,94.31553169991821,95.31501309992746,95.31501309992746,95.31501309992746,95.31501309992746,96.31446879985742,96.44973800005391,a,0,0.12828080006875098,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,10,0,30,0,,,,,96.46418869984336,,96.45148379984312,96.46418869984336,97.46497209998779,97.46497209998779,97.46497209998779,97.46497209998779,98.46426129993051,98.49934510001913,s,0,0.025608900003135204,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,10,1,31,1,,,,,98.51462129992433,,98.50025859987363,98.51462129992433,99.51489240000956,99.51489240000956,99.51489240000956,99.51489240000956,100.51404249994084,103.44846210000105,d,0,2.9265711999032646,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,10,2,32,2,,,,,103.46409699996002,,103.45048789982684,103.46409699996002,104.46396979992278,104.46396979992278,104.46396979992278,104.46396979992278,105.46449349983595,105.65055969986133,a,0,0.16785089997574687,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,11,0,33,0,,,,,105.66456709988415,,105.65161950001493,105.66456709988415,106.66442339983769,106.66442339983769,106.66442339983769,106.66442339983769,107.66395299998112,110.88188040000387,d,0,3.201005600159988,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,11,1,34,1,,,,,110.89702799986117,,110.8830556999892,110.89702799986117,111.88067730003968,111.88067730003968,111.88067730003968,111.8974788999185,112.89762429986149,113.01555370003916,a,0,0.11464649997651577,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,11,2,35,2,,,,,113.03464520000853,,113.01657239999622,113.03464520000853,114.0331303998828,114.0331303998828,114.0331303998828,114.04760269983672,115.03135779988952,117.03253449988551,s,0,1.995248000137508,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,12,0,36,0,,,,,117.04694399982691,,117.03432899992913,117.04694399982691,118.04707459989004,118.04707459989004,118.04707459989004,118.04707459989004,119.04678239999339,119.21717570000328,d,0,0.16699210018850863,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,12,1,37,1,,,,,119.23061820003204,,119.21909240004607,119.23061820003204,120.23074559983797,120.23074559983797,120.23074559983797,120.23074559983797,121.23008239991032,123.19836689997464,s,1,1.9581683999858797,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,12,2,38,2,,,,,123.21342699998058,,123.19932569982484,123.21342699998058,124.21343620005064,124.21343620005064,124.21343620005064,124.21343620005064,125.213778299978,127.48159749992192,a,0,2.2521079001016915,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,13,0,39,0,,,,,127.49660349986516,,127.48260979983024,127.49660349986516,128.4974469000008,128.4974469000008,128.4974469000008,128.4974469000008,129.4964923998341,132.84930610004812,d,0,3.3457615999504924,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,13,1,40,1,,,,,132.86454569990747,,132.85087469988503,132.86454569990747,133.86393079999834,133.86393079999834,133.86393079999834,133.86393079999834,134.86323100002483,136.74850069987588,a,0,1.88262869999744,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,13,2,41,2,,,,,136.7671808998566,,136.74976100004278,136.7671808998566,137.7636750000529,137.7636750000529,137.7636750000529,137.7803084999323,138.76313999993727,139.24884509993717,a,0,0.48036630009301007,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,14,0,42,0,,,,,139.26626929990016,,139.25002170004882,139.26626929990016,140.2635075999424,140.2635075999424,140.2635075999424,140.28070789994672,141.2629773998633,141.69858910003677,s,0,0.4203166998922825,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,14,1,43,1,,,,,141.7150928999763,,141.6995912999846,141.7150928999763,142.7131976999808,142.7131976999808,142.7131976999808,142.7298864000477,143.71306960005313,144.16478780005127,s,1,0.43759320001117885,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,14,2,44,2,,,,,144.17981299990788,,144.1675495998934,144.17981299990788,145.18012899998575,145.18012899998575,145.18012899998575,145.18012899998575,146.18060349998996,148.59947009989992,d,1,2.4134067001286894,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,15,0,45,0,,,,,148.61687149992213,,148.60075929993764,148.61687149992213,149.61343549983576,149.61343549983576,149.61343549983576,149.6305467998609,150.61301800003275,150.73280419991352,s,0,0.10125920013524592,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,15,1,46,1,,,,,150.74872819986194,,150.73377089994028,150.74872819986194,151.74637059983797,151.74637059983797,151.74637059983797,151.7626539999619,152.74596809991635,152.93058219994418,a,0,0.17094149999320507,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,15,2,47,2,,,,,152.94611669983715,,152.93159549986012,152.94611669983715,153.94664019998163,153.94664019998163,153.94664019998163,153.94664019998163,154.94593399995938,156.89824589993805,d,1,1.9493100000545382,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,16,0,48,0,,,,,156.9132034999784,,156.90009130002,156.9132034999784,157.91349679999985,157.91349679999985,157.91349679999985,157.91349679999985,158.91274930001236,160.29864549986087,s,0,1.3764043000992388,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,16,1,49,1,,,,,160.31270679994486,,160.30021209991537,160.31270679994486,161.31301919999532,161.31301919999532,161.31301919999532,161.31301919999532,162.31247380003333,163.71453449991532,a,0,1.3991368000861257,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,16,2,50,2,,,,,163.72938019991852,,163.71650830004364,163.72938019991852,164.7290562998969,164.7290562998969,164.7290562998969,164.7290562998969,165.72881999984384,167.21427239989862,d,1,1.4793542998377234,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,17,0,51,0,,,,,167.22900799987838,,167.21603689994663,167.22900799987838,168.22951660002582,168.22951660002582,168.22951660002582,168.22951660002582,169.22965650004335,171.98086029989645,s,0,2.746900900034234,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,17,1,52,1,,,,,171.99528319993988,,171.98192960000597,171.99528319993988,172.99605019995943,172.99605019995943,172.99605019995943,172.99605019995943,173.99658809998073,175.28087929985486,d,0,1.2816004999913275,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,17,2,53,2,,,,,175.2954136999324,,175.28201540000737,175.2954136999324,176.29569669999182,176.29569669999182,176.29569669999182,176.29569669999182,177.29554619989358,177.81425020005554,a,0,0.5119379998650402,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,18,0,54,0,,,,,177.82878819992766,,177.81542939995416,177.82878819992766,178.82885960000567,178.82885960000567,178.82885960000567,178.82885960000567,179.82906230003573,179.94659479986876,s,0,0.1082899000030011,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,18,1,55,1,,,,,179.96447580005042,,179.94754719990306,179.96447580005042,180.963046599878,180.963046599878,180.963046599878,180.97912809997797,181.96298479987308,182.28006360004656,d,0,0.3076307000592351,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,18,2,56,2,,,,,182.29550699982792,,182.2810473998543,182.29550699982792,183.29578489996493,183.29578489996493,183.29578489996493,183.29578489996493,184.3962568999268,186.96124279987998,d,1,2.5588241999503225,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,19,0,57,0,,,,,186.97609969996847,,186.96211069985293,186.97609969996847,187.9762229998596,187.9762229998596,187.9762229998596,187.9762229998596,188.97610109997913,189.12778429989703,a,1,0.14607049990445375,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,19,1,58,1,,,,,189.14287079987116,,189.1285581998527,189.14287079987116,190.14292879984714,190.14292879984714,190.14292879984714,190.14292879984714,191.14285249984823,193.11083470005542,d,0,1.9616433000192046,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,19,2,59,2,,,,,193.1259643000085,,193.11200209986418,193.1259643000085,194.12596490001306,194.12596490001306,194.12596490001306,194.12596490001306,195.12608319986612,197.1270663999021,a,0,1.9865075000561774,None,,,,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,197.12765939999372,197.33166399993934,199.14290970005095,,,,,,,,,,,,,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,,,,,0,0,0,2,199.17778639984317,,,,,,,,,,,,,,,,,199.1714130998589,199.17778639984317,200.1487070999574,200.1487070999574,200.1487070999574,200.19256410002708,201.14258209988475,201.9612173999194,a,0,0.810942200012505,None,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,,,,,0,1,1,0,201.97568969987333,,,,,,,,,,,,,,,,,201.96329310000874,201.97568969987333,202.9757862999104,202.9757862999104,202.9757862999104,202.9757862999104,203.97574559994973,203.99415369983763,s,0,0.0020798000041395426,None,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,,,,,0,2,2,1,204.00918049993925,,,,,,,,,,,,,,,,,203.9958780000452,204.00918049993925,205.00907899998128,205.00907899998128,205.00907899998128,205.00907899998128,206.00902300002053,209.19438449991867,a,0,3.172557699959725,None,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,,,,,1,0,3,0,209.2088391999714,,,,,,,,,,,,,,,,,209.19620599993505,209.2088391999714,210.20903000002727,210.20903000002727,210.20903000002727,210.20903000002727,211.2084681999404,213.32792690000497,d,0,2.115869600092992,None,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,,,,,1,1,4,2,213.34207009989768,,,,,,,,,,,,,,,,,213.32996799983084,213.34207009989768,214.3421511000488,214.3421511000488,214.3421511000488,214.3421511000488,215.3422089999076,217.49380729999393,s,0,2.146487400168553,None,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,,,,,1,2,5,2,217.50865740003064,,,,,,,,,,,,,,,,,217.4956944999285,217.50865740003064,218.50876539992169,218.50876539992169,218.50876539992169,218.50876539992169,219.50866389996372,220.72784069995396,a,0,1.2034495000261813,None,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
50,d,,,,,2,0,6,2,220.7422867999412,,,,,,,,,,,,,,,,,220.72926900000311,220.7422867999412,221.74192379997112,221.74192379997112,221.74192379997112,221.74192379997112,222.7421095999889,225.04359090002254,s,0,2.2887113001197577,None,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-50,a,,,,,2,1,7,0,225.0585165999364,,,,,,,,,,,,,,,,,225.04516360000707,225.0585165999364,226.05837079999037,226.05837079999037,226.05837079999037,226.05837079999037,227.0585010999348,227.24359149998054,d,0,0.17892180010676384,None,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
-150,s,,,,,2,2,8,1,227.25830450002104,,,,,,,,,,,,,,,,,227.24522130005062,227.25830450002104,228.25858799996786,228.25858799996786,228.25858799996786,228.25858799996786,229.2584545998834,229.67742329998873,a,0,0.4047298999503255,None,036114,001,2024-11-22_18h58.49.033,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-22 18h58.57.405061 +0530,
