pos,corr_resp,Pos,correctKey,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixciation.started,fixciation_2.started,fixciation_3.started,fixciation_4.started,fixciation_5.started,fixciation.stopped,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,test.started,stimulus.started,stimulus_2.started,stimulus_3.started,stimulus_4.started,stimulus_5.started,stimulus_6.started,stimulus.stopped,key_resp_2.started,test.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,d,,,13,2,67,2,,,,,215.819071700098,,215.8042208000552,215.819071700098,216.80417710007168,216.80417710007168,216.80417710007168,216.80417710007168,216.82048140000552,217.80317279999144,219.80427920003422,d,1,1.9947601999156177,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
150,f,,,13,3,68,3,,,,,219.81897740019485,,219.80496600014158,219.81897740019485,220.803433699999,220.803433699999,220.803433699999,220.803433699999,220.82139150006697,221.82009890000336,224.0051122000441,a,0,2.1794455000199378,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
60,g,,,13,4,69,4,,,,,224.0193688001018,,224.00574280018918,224.0193688001018,225.02035730006173,225.02035730006173,225.02035730006173,225.02035730006173,225.02035730006173,226.02085010008886,226.620751200011,a,0,0.5932814001571387,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
-50,a,,,14,0,70,0,,,,,226.63611980015412,,226.6212927000597,226.63611980015412,227.636578500038,227.636578500038,227.636578500038,227.636578500038,227.636578500038,228.63679530005902,230.15312550007366,f,0,1.5060797999612987,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
-150,s,,,14,1,71,1,,,,,230.1684191999957,,230.1535805000458,230.1684191999957,231.15252950019203,231.15252950019203,231.15252950019203,231.15252950019203,231.17034030007198,232.17076760018244,232.9059878999833,s,1,0.7289225999265909,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
50,d,,,14,2,72,2,,,,,232.91933230008,,232.9067468000576,232.91933230008,233.9197158999741,233.9197158999741,233.9197158999741,233.9197158999741,233.9197158999741,234.9194130001124,235.4201348000206,f,0,0.4862703001126647,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
150,f,,,14,3,73,3,,,,,235.4352337999735,,235.4214906000998,235.4352337999735,236.42044530017301,236.42044530017301,236.42044530017301,236.42044530017301,236.43663580017164,237.43624860001728,240.0867786000017,f,1,2.6408154000528157,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
60,g,,,14,4,74,4,,,,,240.10139010008425,,240.08831320004538,240.10139010008425,241.08666530018672,241.08666530018672,241.08666530018672,241.08666530018672,241.1039410000667,242.1037201001309,242.1202922000084,d,0,0.003154199803248048,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
-50,a,,,15,0,75,0,,,,,242.1360528001096,,242.1207401000429,242.1360528001096,243.11950500006787,243.11950500006787,243.11950500006787,243.11950500006787,243.13631150010042,244.12015040009283,244.25374730001204,s,0,0.1219675000756979,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
-150,s,,,15,1,76,1,,,,,244.26915309997275,,244.25501940003596,244.26915309997275,245.2704575001262,245.2704575001262,245.2704575001262,245.2704575001262,245.2704575001262,246.26804170012474,248.16918039997108,f,0,1.890734599903226,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
50,d,,,15,2,77,2,,,,,248.18473520013504,,248.16963150002994,248.18473520013504,249.16928220004775,249.16928220004775,249.16928220004775,249.16928220004775,249.18673490011133,250.1852590001654,251.83657940011472,a,0,1.6443285001441836,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
150,f,,,15,3,78,3,,,,,251.85144920018502,,251.83725690003484,251.85144920018502,252.83667160011828,252.83667160011828,252.83667160011828,252.83667160011828,252.85272030020133,253.8523850000929,255.71933330013417,s,0,1.8595347998198122,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
60,g,,,15,4,79,4,,,,,255.73466280009598,,255.71993710007519,255.73466280009598,256.7189358000178,256.7189358000178,256.7189358000178,256.7189358000178,256.73592030000873,257.7360497000627,259.72113580000587,h,0,1.9801938000600785,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
-50,a,,,16,0,80,0,,,,,259.7345363001805,,259.7216049002018,259.7345363001805,260.7367054000497,260.7367054000497,260.7367054000497,260.7367054000497,260.7367054000497,261.73514850018546,264.4195356001146,g,0,2.6703926001209766,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
-150,s,,,16,1,81,1,,,,,264.4355252000969,,264.42006000014953,264.4355252000969,265.41893400019035,265.41893400019035,265.41893400019035,265.41893400019035,265.4357416999992,266.4344903000165,266.73572730016895,f,0,0.2971200000029057,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
50,d,,,16,2,82,2,,,,,266.7510570001323,,266.736370800063,266.7510570001323,267.7356948000379,267.7356948000379,267.7356948000379,267.7356948000379,267.7510906001553,268.7351579000242,271.81763230008073,s,0,3.078547100070864,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
150,f,,,16,3,83,3,,,,,271.83241900010034,,271.8185270000249,271.83241900010034,272.83319230005145,272.83319230005145,272.83319230005145,272.83319230005145,272.83319230005145,273.833149000071,274.01848820014857,d,0,0.17182080005295575,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
60,g,,,16,4,84,4,,,,,274.03297220007516,,274.0197240000125,274.03297220007516,275.03275310015306,275.03275310015306,275.03275310015306,275.03275310015306,275.03275310015306,276.0322850001976,276.166539600119,a,0,0.12989300000481308,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
-50,a,,,17,0,85,0,,,,,276.1822818000801,,276.1671732000541,276.1822818000801,277.16604940011166,277.16604940011166,277.16604940011166,277.16604940011166,277.18286050017923,278.16552160005085,278.43390950001776,a,1,0.25046540005132556,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
-150,s,,,17,1,86,1,,,,,278.4489101001527,,278.434818000067,278.4489101001527,279.44904560013674,279.44904560013674,279.44904560013674,279.44904560013674,279.44904560013674,280.44955860008486,281.2337997001596,s,1,0.7814513999037445,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
50,d,,,17,2,87,2,,,,,281.24925640015863,,281.23437459999695,281.24925640015863,282.24879240011796,282.24879240011796,282.24879240011796,282.24879240011796,282.24879240011796,283.24903870001435,284.5180762000382,a,0,1.2672546999529004,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
150,f,,,17,3,88,3,,,,,284.53264340013266,,284.5186625001952,284.53264340013266,285.5327556000557,285.5327556000557,285.5327556000557,285.5327556000557,285.5327556000557,286.53217720007524,286.9003632001113,s,0,0.35765379993245006,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
60,g,,,17,4,89,4,,,,,286.91589440009557,,286.9010072001256,286.91589440009557,287.9159898001235,287.9159898001235,287.9159898001235,287.9159898001235,287.9159898001235,288.91596530005336,290.9161067001987,f,0,1.9846098001580685,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
-50,a,,,18,0,90,0,,,,,290.9319017000962,,290.9166443001013,290.9319017000962,291.93195590004325,291.93195590004325,291.93195590004325,291.93195590004325,291.93195590004325,292.91574540012516,293.0005042999983,a,1,0.07164010009728372,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
-150,s,,,18,1,91,1,,,,,293.01564090000466,,293.00126640009694,293.01564090000466,294.0158732000273,294.0158732000273,294.0158732000273,294.0158732000273,294.0158732000273,295.0150172000285,296.199701000005,s,1,1.1715610001701862,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
50,d,,,18,2,92,2,,,,,296.2152238001581,,296.20044010016136,296.2152238001581,297.2157948000822,297.2157948000822,297.2157948000822,297.2157948000822,297.2157948000822,298.21557090012357,299.9500597000588,d,1,1.721091300016269,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
150,f,,,18,3,93,3,,,,,299.9650365000125,,299.95092700002715,299.9650365000125,300.96567329997197,300.96567329997197,300.96567329997197,300.96567329997197,300.96567329997197,301.9653866000008,303.150219600182,f,1,1.182089100126177,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
60,g,,,18,4,94,4,,,,,303.1648062001914,,303.15100680012256,303.1648062001914,304.164865600178,304.164865600178,304.164865600178,304.164865600178,304.164865600178,305.165533100022,305.2831680001691,g,1,0.10892400005832314,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
-50,a,,,19,0,95,0,,,,,305.298566600075,,305.2836872001644,305.298566600075,306.2988056000322,306.2988056000322,306.2988056000322,306.2988056000322,306.2988056000322,307.2982308000792,308.8666942000855,f,0,1.5601188000291586,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
-150,s,,,19,1,96,1,,,,,308.88192569999956,,308.86728410003707,308.88192569999956,309.8819316001609,309.8819316001609,309.8819316001609,309.8819316001609,309.8819316001609,310.8812905000523,311.13258530013263,g,0,0.2380295000039041,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
50,d,,,19,2,97,2,,,,,311.1480572000146,,311.1332094001118,311.1480572000146,312.14801420015283,312.14801420015283,312.14801420015283,312.14801420015283,312.14801420015283,313.14850180014037,314.4161650000606,g,0,1.2543750999029726,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
150,f,,,19,3,98,3,,,,,314.431291700108,,314.4170992001891,314.431291700108,315.43131820019335,315.43131820019335,315.43131820019335,315.43131820019335,315.43131820019335,316.4318503001705,318.5346350001637,d,0,2.0999894998967648,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
60,g,,,19,4,99,4,,,,,318.54790980019607,,318.53558870009147,318.54790980019607,319.54823500011116,319.54823500011116,319.54823500011116,319.54823500011116,319.54823500011116,320.54812679998577,320.69920730008744,s,0,0.14361220016144216,None,,,,,,,,,,,,,,,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,0,0,0,0,320.7182923001237,,,,,,,,,,,,,,,320.71473370003514,320.7182923001237,321.7152065001428,321.7152065001428,321.7152065001428,321.7152065001428,321.7152065001428,321.73165359999985,322.7145770001225,324.6163973000366,a,0,1.8891080999746919,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,0,1,1,3,324.6314125000499,,,,,,,,,,,,,,,324.6174380001612,324.6314125000499,325.6319681000896,325.6319681000896,325.6319681000896,325.6319681000896,325.6319681000896,325.6319681000896,326.63103010016493,326.6985743001569,s,0,0.06141540012322366,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,0,2,2,0,326.7140595000237,,,,,,,,,,,,,,,326.69909810018726,326.7140595000237,327.71434659999795,327.71434659999795,327.71434659999795,327.71434659999795,327.71434659999795,327.71434659999795,328.69806160009466,331.5825090999715,s,0,2.873007700080052,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,0,3,3,2,331.59744560020044,,,,,,,,,,,,,,,331.5835483002011,331.59744560020044,332.5977539999876,332.5977539999876,332.5977539999876,332.5977539999876,332.5977539999876,332.5977539999876,333.59817180014215,334.2998157001566,d,0,0.6896701999939978,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,0,4,4,1,334.31454659998417,,,,,,,,,,,,,,,334.3006983001251,334.31454659998417,335.3144688999746,335.3144688999746,335.3144688999746,335.3144688999746,335.3144688999746,335.3144688999746,336.31413610000163,336.5652495000977,f,0,0.23547370010055602,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,1,0,5,4,336.5811974001117,,,,,,,,,,,,,,,336.5657879000064,336.5811974001117,337.56471800012514,337.56471800012514,337.56471800012514,337.56471800012514,337.56471800012514,337.5812305000145,338.58044650009833,339.21486000018194,z,0,0.6280756997875869,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,1,1,6,0,339.23053720011376,,,,,,,,,,,,,,,339.21530860010535,339.23053720011376,340.2144500000868,340.2144500000868,340.2144500000868,340.2144500000868,340.2144500000868,340.230893000029,341.21444080001675,343.96584490011446,x,0,2.737576700048521,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,1,2,7,1,343.9805632000789,,,,,,,,,,,,,,,343.9668310000561,343.9805632000789,344.98126270016655,344.98126270016655,344.98126270016655,344.98126270016655,344.98126270016655,344.98126270016655,345.98112560017034,347.5656942999922,c,0,1.5797347000334412,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,1,3,8,0,347.58049380010925,,,,,,,,,,,,,,,347.56669280002825,347.58049380010925,348.58080009999685,348.58080009999685,348.58080009999685,348.58080009999685,348.58080009999685,348.58080009999685,349.58096719998866,349.6655031000264,v,0,0.07936199987307191,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,1,4,9,2,349.68089000019245,,,,,,,,,,,,,,,349.66602330002934,349.68089000019245,350.6803688001819,350.6803688001819,350.6803688001819,350.6803688001819,350.6803688001819,350.6803688001819,351.6805450001266,351.74781500012614,b,0,0.06157929985783994,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,2,0,10,1,351.7635369000491,,,,,,,,,,,,,,,351.7483494000044,351.7635369000491,352.7477510001045,352.7477510001045,352.7477510001045,352.7477510001045,352.7477510001045,352.76425830018707,353.74760490003973,353.8503368999809,z,0,0.10061340010724962,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,2,1,11,3,353.8641501001548,,,,,,,,,,,,,,,353.85128500009887,353.8641501001548,354.86386690009385,354.86386690009385,354.86386690009385,354.86386690009385,354.86386690009385,354.86386690009385,355.8635158999823,357.2818156001158,x,0,1.4098507999442518,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,2,2,12,3,357.2971681000199,,,,,,,,,,,,,,,357.28236910002306,357.2971681000199,358.2975669000298,358.2975669000298,358.2975669000298,358.2975669000298,358.2975669000298,358.2975669000298,359.2969818999991,359.580733000068,c,0,None,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,2,3,13,3,359.5968137001619,,,,,,,,,,,,,,,359.5813747001812,359.5968137001619,360.5971125001088,360.5971125001088,360.5971125001088,360.5971125001088,360.5971125001088,360.5971125001088,361.5808168000076,362.06479920004494,v,0,0.4800433001946658,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,2,4,14,4,362.0805617000442,,,,,,,,,,,,,,,362.06536480016075,362.0805617000442,363.0799887001049,363.0799887001049,363.0799887001049,363.0799887001049,363.0799887001049,363.0799887001049,364.0799935001414,364.18090960010886,b,0,0.0934737001080066,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,3,0,15,2,364.19678710005246,,,,,,,,,,,,,,,364.1814368001651,364.19678710005246,365.18038769997656,365.18038769997656,365.18038769997656,365.18038769997656,365.18038769997656,365.197133500129,366.1803506000433,366.61521590012126,c,0,0.42836000001989305,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,3,1,16,0,366.6297603000421,,,,,,,,,,,,,,,366.61619259999134,366.6297603000421,367.6300952001475,367.6300952001475,367.6300952001475,367.6300952001475,367.6300952001475,367.6300952001475,368.63012220012024,368.93209150014445,x,0,0.2985925998073071,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,3,2,17,2,368.94712370005436,,,,,,,,,,,,,,,368.93283710000105,368.94712370005436,369.94709580019116,369.94709580019116,369.94709580019116,369.94709580019116,369.94709580019116,369.94709580019116,370.9464356000535,372.88171280012466,x,0,1.9322132000233978,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,3,3,18,2,372.89690729998983,,,,,,,,,,,,,,,372.8822868000716,372.89690729998983,373.8971049000975,373.8971049000975,373.8971049000975,373.8971049000975,373.8971049000975,373.8971049000975,374.8964886001777,375.18061719997786,c,0,0.26923689991235733,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,50,c,,,,,3,4,19,2,375.1962624001317,,,,,,,,,,,,,,,375.1811573000159,375.1962624001317,376.1967591000721,376.1967591000721,376.1967591000721,376.1967591000721,376.1967591000721,376.1967591000721,377.18033390003256,377.43115169997327,v,0,None,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,4,0,20,3,377.44666550005786,,,,,,,,,,,,,,,377.4316557000857,377.44666550005786,378.44707230012864,378.44707230012864,378.44707230012864,378.44707230012864,378.44707230012864,378.44707230012864,379.4460533000529,379.4971346000675,z,0,0.04591879993677139,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,4,1,21,4,379.51278050011024,,,,,,,,,,,,,,,379.4976221001707,379.51278050011024,380.5130166001618,380.5130166001618,380.5130166001618,380.5130166001618,380.5130166001618,380.5130166001618,381.4969735001214,381.7642380001489,x,0,0.25936360005289316,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,4,2,22,0,381.7800291001331,,,,,,,,,,,,,,,381.7647270001471,381.7800291001331,382.7799618002027,382.7799618002027,382.7799618002027,382.7799618002027,382.7799618002027,382.7799618002027,383.7795487002004,384.23218890000135,x,0,0.450375699903816,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,4,3,23,0,384.2461233001668,,,,,,,,,,,,,,,384.23303960007615,384.2461233001668,385.2466306001879,385.2466306001879,385.2466306001879,385.2466306001879,385.2466306001879,385.2466306001879,386.24690140015446,387.03153729997575,x,0,0.7719390999991447,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,4,4,24,1,387.0461242001038,,,,,,,,,,,,,,,387.0327850000467,387.0461242001038,388.04601150006056,388.04601150006056,388.04601150006056,388.04601150006056,388.04601150006056,388.04601150006056,389.0466518001631,389.4312883000821,x,0,0.37792319990694523,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-150,z,,,,,5,0,25,0,389.4464144001249,,,,,,,,,,,,,,,389.4319813000038,389.4464144001249,390.4464903001208,390.4464903001208,390.4464903001208,390.4464903001208,390.4464903001208,390.4464903001208,391.4460048000328,393.71453990018927,v,0,2.2513061000499874,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,5,1,26,4,393.7297004000284,,,,,,,,,,,,,,,393.7154489001259,393.7297004000284,394.7291247001849,394.7291247001849,394.7291247001849,394.7291247001849,394.7291247001849,394.7291247001849,395.7291286000982,397.8638596001547,b,0,2.126325000077486,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,5,2,27,3,397.87955760001205,,,,,,,,,,,,,,,397.864354000194,397.87955760001205,398.8792670001276,398.8792670001276,398.8792670001276,398.8792670001276,398.8792670001276,398.8792670001276,399.87906530010514,400.31425380008295,v,0,0.42172019998542964,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,5,3,28,1,400.32897540018894,,,,,,,,,,,,,,,400.3152120001614,400.32897540018894,401.3296046999749,401.3296046999749,401.3296046999749,401.3296046999749,401.3296046999749,401.3296046999749,402.32964240014553,402.6635161000304,z,0,0.32623400003649294,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,5,4,29,4,402.6789083001204,,,,,,,,,,,,,,,402.6641138000414,402.6789083001204,403.6790048000403,403.6790048000403,403.6790048000403,403.6790048000403,403.6790048000403,403.6790048000403,404.6791268000379,405.0637906000484,x,0,0.37937340000644326,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,60,v,,,,,6,0,30,3,405.07965259999037,,,,,,,,,,,,,,,405.0643319999799,405.07965259999037,406.0794904001523,406.0794904001523,406.0794904001523,406.0794904001523,406.0794904001523,406.0794904001523,407.07886720006354,407.27983050001785,c,0,0.1845090000424534,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,6,1,31,4,407.29538280004635,,,,,,,,,,,,,,,407.2803474001121,407.29538280004635,408.29565159999765,408.29565159999765,408.29565159999765,408.29565159999765,408.29565159999765,408.29565159999765,409.27948280004784,409.48026060010307,v,0,0.18941350001841784,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,150,b,,,,,6,2,32,4,409.4958588001318,,,,,,,,,,,,,,,409.48077320004813,409.4958588001318,410.4960915001575,410.4960915001575,410.4960915001575,410.4960915001575,410.4960915001575,410.4960915001575,411.4953370001167,411.64629050018266,b,0,0.13670690008439124,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
,,-50,x,,,,,6,3,33,1,411.66202750010416,,,,,,,,,,,,,,,411.6468891000841,411.66202750010416,412.6620346000418,412.6620346000418,412.6620346000418,412.6620346000418,412.6620346000418,412.6620346000418,413.645923800068,414.01475040009245,z,0,0.35707199992612004,None,304747,001,2024-11-26_16h28.03.313,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-26 16h28.11.365439 +0530,
