pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixciation.started,fixciation_2.started,fixciation_3.started,fixciation_4.started,fixciation.stopped,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,feeback.started,text.started,feeback.stopped,test.started,stimulus.started,stimulus_2.started,stimulus_3.started,stimulus_4.started,stimulus.stopped,key_resp_2.started,test.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,a,0,0,0,0,,,,,0.1749566998332739,,0.052382499910891056,0.1749566998332739,1.0255928998813033,1.0255928998813033,1.0255928998813033,1.1757495999336243,2.0092467998620123,4.194432099815458,s,0,2.177605500211939,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-150,s,0,1,1,1,,,,,4.2134881999809295,,4.207982299849391,4.2134881999809295,5.208888399880379,5.208888399880379,5.208888399880379,5.226110099814832,6.21012319996953,6.943661899771541,d,0,0.7227500001899898,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
50,d,0,2,2,2,,,,,6.959640899905935,,6.945167699828744,6.959640899905935,7.96009279997088,7.96009279997088,7.96009279997088,7.96009279997088,8.95896749990061,9.36421939986758,a,0,0.38986589992418885,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-50,a,1,0,3,0,,,,,9.375569899799302,,9.366262099938467,9.375569899799302,10.375507099786773,10.375507099786773,10.375507099786773,10.375507099786773,11.376773199997842,11.71111789997667,s,0,0.32938720006495714,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-150,s,1,1,4,1,,,,,11.725645399885252,,11.71216129977256,11.725645399885252,12.725913899950683,12.725913899950683,12.725913899950683,12.725913899950683,13.725652999943122,14.143929699901491,d,0,0.40618059993721545,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
50,d,1,2,5,2,,,,,14.158230499830097,,14.14559829980135,14.158230499830097,15.159248099895194,15.159248099895194,15.159248099895194,15.159248099895194,16.159182999981567,16.24389549996704,a,0,0.07185829989612103,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-50,a,2,0,6,0,,,,,16.258968599839136,,16.244814899982885,16.258968599839136,17.2594258999452,17.2594258999452,17.2594258999452,17.2594258999452,18.258630799828097,19.577098099980503,s,0,1.3047253000549972,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-150,s,2,1,7,1,,,,,19.592581099830568,,19.579025499988347,19.592581099830568,20.594187499955297,20.594187499955297,20.594187499955297,20.594187499955297,21.592648199992254,23.74357289983891,d,0,2.143625400029123,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
50,d,2,2,8,2,,,,,23.759084799792618,,23.7451009999495,23.759084799792618,24.758760700002313,24.758760700002313,24.758760700002313,24.758760700002313,25.76005159993656,27.779889299999923,a,0,2.015909600071609,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-50,a,3,0,9,0,,,,,27.791960899950936,,27.78157199989073,27.791960899950936,28.79241309990175,28.79241309990175,28.79241309990175,28.79241309990175,29.792468699859455,30.294659699779004,s,0,0.4930520001798868,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-150,s,3,1,10,1,,,,,30.307800499955192,,30.296154099982232,30.307800499955192,31.309172799810767,31.309172799810767,31.309172799810767,31.309172799810767,32.3091724999249,32.4094089998398,d,0,0.0915204999037087,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
50,d,3,2,11,2,,,,,32.42481489991769,,32.41163589991629,32.42481489991769,33.42531799990684,33.42531799990684,33.42531799990684,33.42531799990684,34.42500039981678,36.67838289984502,s,0,2.240690700011328,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-50,a,4,0,12,0,,,,,36.69426649995148,,36.67936099995859,36.69426649995148,37.691627299878746,37.691627299878746,37.691627299878746,37.70827369997278,38.691518999869004,41.559123899787664,d,0,2.853559600189328,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-150,s,4,1,13,1,,,,,41.57503099995665,,41.56036709994078,41.57503099995665,42.57507099979557,42.57507099979557,42.57507099979557,42.57507099979557,43.5748998997733,45.7743517998606,a,0,2.1896035000681877,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
50,d,4,2,14,2,,,,,45.79110369994305,,45.775336699793115,45.79110369994305,46.77503069979139,46.77503069979139,46.77503069979139,46.79201169987209,47.77503059990704,50.19646679982543,s,0,2.4064553999342024,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-50,a,5,0,15,0,,,,,50.207607299787924,,50.1971946998965,50.207607299787924,51.208608499960974,51.208608499960974,51.208608499960974,51.208608499960974,52.208404699806124,53.15939849987626,d,0,0.9464553999714553,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-150,s,5,1,16,1,,,,,53.174762999871746,,53.16024199989624,53.174762999871746,54.15850649983622,54.15850649983622,54.15850649983622,54.174653799971566,55.17446149978787,56.47618589992635,a,0,1.2858984998892993,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
50,d,5,2,17,2,,,,,56.4935291998554,,56.47727009980008,56.4935291998554,57.49111509998329,57.49111509998329,57.49111509998329,57.50760079990141,58.490284599829465,58.925932499812916,s,0,0.4223227999173105,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-50,a,6,0,18,0,,,,,58.94169099978171,,58.92708059982397,58.94169099978171,59.94099229993299,59.94099229993299,59.94099229993299,59.94099229993299,60.94036959996447,60.97562209982425,d,0,0.020831800065934658,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-150,s,6,1,19,1,,,,,60.991351099917665,,60.977957299910486,60.991351099917665,61.99267509998754,61.99267509998754,61.99267509998754,61.99267509998754,62.99127639993094,63.91095499997027,a,0,0.9109837000723928,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
50,d,6,2,20,2,,,,,63.9244352998212,,63.911864299792796,63.9244352998212,64.92474239994772,64.92474239994772,64.92474239994772,64.92474239994772,65.92372069996782,66.29165789997205,s,0,0.35242390003986657,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-50,a,7,0,21,0,,,,,66.30700249993242,,66.29268629988655,66.30700249993242,67.29177679982968,67.29177679982968,67.29177679982968,67.30779639980756,68.29080789978616,70.55991659988649,d,0,2.2559144000988454,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-150,s,7,1,22,1,,,,,70.57340909983031,,70.5607977998443,70.57340909983031,71.57486649998464,71.57486649998464,71.57486649998464,71.57486649998464,72.57437959988602,72.90988229983486,a,0,0.3282658997923136,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
50,d,7,2,23,2,,,,,72.92346469988115,,72.91177929984406,72.92346469988115,73.92356449994259,73.92356449994259,73.92356449994259,73.92356449994259,74.92434409982525,74.99203949980438,s,0,0.0575248000677675,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-50,a,8,0,24,0,,,,,75.01019679987803,,74.99304599990137,75.01019679987803,75.99121529981494,75.99121529981494,75.99121529981494,76.02483009989373,77.00750889978372,77.30839849985205,d,0,0.28575229994021356,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-150,s,8,1,25,1,,,,,77.32364889979362,,77.30946529982612,77.32364889979362,78.30818699998781,78.30818699998781,78.30818699998781,78.32427689991891,79.32423149980605,82.10907759983093,a,0,2.7798476999159902,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
50,d,8,2,26,2,,,,,82.12377879978158,,82.10993799986318,82.12377879978158,83.12398219993338,83.12398219993338,83.12398219993338,83.12398219993338,84.12424869998358,85.07605479983613,s,0,0.9473160000052303,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-50,a,9,0,27,0,,,,,85.09266999992542,,85.07772039994597,85.09266999992542,86.0900620999746,86.0900620999746,86.0900620999746,86.10725019988604,87.0904309998732,87.89370559994131,d,0,0.7975729000754654,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-150,s,9,1,28,1,,,,,87.90689449990168,,87.89570079999976,87.90689449990168,88.9076198998373,88.9076198998373,88.9076198998373,88.9076198998373,89.9079875999596,90.92448699986562,s,1,1.0053592000622302,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
50,d,9,2,29,2,,,,,90.93978469981812,,90.92540889978409,90.93978469981812,91.92489569983445,91.92489569983445,91.92489569983445,91.9410656997934,92.94065019977279,93.59137219982222,a,0,0.6456325000617653,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-50,a,10,0,30,0,,,,,93.60773839987814,,93.59241559985094,93.60773839987814,94.60706489998847,94.60706489998847,94.60706489998847,94.62433859985322,95.60673819994554,97.67960759997368,d,0,2.0650690998882055,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-150,s,10,1,31,1,,,,,97.69153309985995,,97.6817546999082,97.69153309985995,98.6915616998449,98.6915616998449,98.6915616998449,98.6915616998449,99.69085459993221,99.74128179997206,a,0,0.037454399978742,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
50,d,10,2,32,2,,,,,99.76060089981183,,99.74281889991835,99.76060089981183,100.75677839992568,100.75677839992568,100.75677839992568,100.77357549988665,101.75686589977704,103.10920999990776,s,0,1.3474377000238746,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-50,a,11,0,33,0,,,,,103.12317809998058,,103.11029919981956,103.12317809998058,104.12362359999679,104.12362359999679,104.12362359999679,104.12362359999679,105.1234467998147,105.84202779992484,d,0,0.7096592001616955,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-150,s,11,1,34,1,,,,,105.85635229991749,,105.84291519992985,105.85635229991749,106.85729939979501,106.85729939979501,106.85729939979501,106.85729939979501,107.85769329988398,108.49297489994206,a,0,0.6207769999746233,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
50,d,11,2,35,2,,,,,108.50660609989427,,108.49518489977345,108.50660609989427,109.50623169983737,109.50623169983737,109.50623169983737,109.50623169983737,110.50610549980775,110.5919861998409,s,0,0.0800057000014931,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-50,a,12,0,36,0,,,,,110.60581319988705,,110.59303739992902,110.60581319988705,111.60706819989718,111.60706819989718,111.60706819989718,111.60706819989718,112.60655819997191,112.64174359990284,d,0,0.018579799914732575,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-150,s,12,1,37,1,,,,,112.65672439988703,,112.64395199995488,112.65672439988703,113.6564305999782,113.6564305999782,113.6564305999782,113.6564305999782,114.65603739977814,114.89165059989318,a,0,0.23295079986564815,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
50,d,12,2,38,2,,,,,114.90647369995713,,114.8923043999821,114.90647369995713,115.90734389983118,115.90734389983118,115.90734389983118,115.90734389983118,116.90696099982597,117.42705719987862,s,0,0.503592099994421,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
-50,a,13,0,39,0,,,,,117.43913669977337,,117.42890899977647,117.43913669977337,118.4406915998552,118.4406915998552,118.4406915998552,118.4406915998552,119.43971889978275,121.59129239991307,a,1,2.14927150006406,None,,,,,,,,,,,,,,,,414473,001,2024-11-24_15h33.46.662,PRIYANSHI.AU2220101_solo.project,2024.1.5,None,2024-11-24 15h33.56.781411 +0530,
